LU,post_id,gold
<number>,21261762_gab,0
hours,21261762_gab,0
cops,21261762_gab,0
reality,21261762_gab,0
crime,21261762_gab,0
show,21261762_gab,0
quick,21261762_gab,0
education,21261762_gab,0
left,21261762_gab,1
thugs,21261762_gab,0
rape,21261762_gab,0
murder,21261762_gab,0
job,21261762_gab,0
trash,21261762_gab,0
idea,15065738_gab,0
want,15065738_gab,0
mix,15065738_gab,0
fat,15065738_gab,1
nigger,15065738_gab,1
bitches,15065738_gab,1
queer,1178924362688339970_twitter,0
eye,1178924362688339970_twitter,0
event,1178924362688339970_twitter,0
mention,1178924362688339970_twitter,0
speech,1178924362688339970_twitter,0
<number>,1178924362688339970_twitter,0
gay,1178924362688339970_twitter,0
men,1178924362688339970_twitter,0
brother,12556329_gab,0
god,12556329_gab,0
work,12556329_gab,0
raise,12556329_gab,0
hell,12556329_gab,0
kill,12556329_gab,1
nigger,12556329_gab,1
babies,12556329_gab,1
st,12556329_gab,1
robert,12556329_gab,1
children,12556329_gab,0
dude,1178197603697283072_twitter,0
look,1178197603697283072_twitter,0
lesbians,1178197603697283072_twitter,0
lots,1178197603697283072_twitter,0
middle,1178197603697283072_twitter,0
dykes,1178197603697283072_twitter,0
gay,1178810298125492225_twitter,0
means,1178810298125492225_twitter,0
<time>,1178810298125492225_twitter,0
shut,1178810298125492225_twitter,0
fuck,1178810298125492225_twitter,0
brain,1178810298125492225_twitter,0
knew,1178564159841226753_twitter,0
south,1178564159841226753_twitter,0
johnson,11849813_gab,0
view,11849813_gab,0
disagree,11849813_gab,0
vox,11849813_gab,0
master,11849813_gab,0
plan,11849813_gab,0
bullshit,11849813_gab,0
reason,11849813_gab,0
fuck,11849813_gab,0
alt,11849813_gab,0
west,11849813_gab,0
milo,11849813_gab,0
spic,11849813_gab,1
<user>,1179100333215293442_twitter,0
lmao,1179100333215293442_twitter,0
ass,1179100333215293442_twitter,0
need,1178759551174270976_twitter,0
hook,1178759551174270976_twitter,0
left,1178759551174270976_twitter,0
player,1178759551174270976_twitter,0
squad,1178759551174270976_twitter,0
<user>,1178860861357772800_twitter,0
trailer,1178860861357772800_twitter,1
trash,1178860861357772800_twitter,1
trump,1178860861357772800_twitter,0
supporters,1178860861357772800_twitter,0
<user>,1178878849570021376_twitter,0
hair,1178878849570021376_twitter,0
kids,1178878849570021376_twitter,0
latinos,1178878849570021376_twitter,0
love,1178878849570021376_twitter,0
sides,1178878849570021376_twitter,0
u,1178878849570021376_twitter,0
deportation,1178878849570021376_twitter,0
porch,1178878849570021376_twitter,0
monkey,1178878849570021376_twitter,0
fuck,7980224_gab,0
bitch,7980224_gab,1
ass,7980224_gab,1
nigger,7980224_gab,1
cunt,7980224_gab,1
hate,7980224_gab,0
niggers,7980224_gab,0
coon,24265566_gab,1
cheese,24265566_gab,0
holy,24265566_gab,0
progressives,24265566_gab,0
dumb,15153292_gab,0
spic,15153292_gab,1
bitch,15153292_gab,1
guess,12451124_gab,0
kike,12451124_gab,1
right,12451124_gab,0
gab,7615090_gab,0
fam,7615090_gab,0
look,7615090_gab,0
politics,7615090_gab,0
obama,7615090_gab,0
nigger,7615090_gab,1
news,7615090_gab,0
chicago,7615090_gab,0
shot,7615090_gab,0
<number>,7615090_gab,0
th,7615090_gab,0
alt,7615090_gab,0
life,7615090_gab,0
shill,7615090_gab,0
music,7615090_gab,0
monday,7615090_gab,0
v,7615090_gab,0
trash,7615090_gab,0
wish,22787853_gab,0
shoot,22787853_gab,0
hero,22787853_gab,0
cops,22787853_gab,0
thanks,22787853_gab,0
sub,22787853_gab,0
human,22787853_gab,0
nigger,22787853_gab,1
god,1178547315872804864_twitter,0
ion,1178547315872804864_twitter,0
women,1178547315872804864_twitter,0
niggers,1178547315872804864_twitter,1
move,1178547315872804864_twitter,0
fuck,1179073674332266496_twitter,0
niggers,1179073674332266496_twitter,1
niggers,1178894919731204096_twitter,1
love,1178861760100601857_twitter,0
omg,1178861760100601857_twitter,0
niggers,1178861760100601857_twitter,0
suck,1178861760100601857_twitter,0
lane,1178861760100601857_twitter,0
ass,1178861760100601857_twitter,0
need,20824229_gab,0
whiny,20824229_gab,0
rat,20824229_gab,0
cia,20824229_gab,0
nigger,20824229_gab,1
bring,20824229_gab,0
communism,20824229_gab,0
america,20824229_gab,0
sure,14548898_gab,0
provide,14548898_gab,0
data,14548898_gab,0
politicians,14548898_gab,0
e,14548898_gab,0
g,14548898_gab,0
rabid,14548898_gab,0
leftie,14548898_gab,0
moslem,14548898_gab,0
woman,14548898_gab,0
news,14548898_gab,0
papers,14548898_gab,0
thick,14548898_gab,0
shit,14548898_gab,0
<number>,22648946_gab,0
fucks,22648946_gab,0
wetback,22648946_gab,1
commie,22648946_gab,0
bitch,22648946_gab,1
ol,2064251_gab,0
ok,2064251_gab,0
germany,2064251_gab,0
hitler,2064251_gab,0
kill,2064251_gab,0
garbage,2064251_gab,0
tier,2064251_gab,0
yid,2064251_gab,0
propaganda,2064251_gab,0
everyone,2064251_gab,0
blonde,2064251_gab,0
blue,2064251_gab,0
board,2064251_gab,0
chan,2064251_gab,0
end,13298344_gab,0
horse,13298344_gab,0
chink,13298344_gab,1
sleep,15236372_gab,0
night,15236372_gab,0
wonderful,15236372_gab,0
ladies,15236372_gab,0
moslem,15236372_gab,1
terrorist,15236372_gab,1
<user>,1178828105445720064_twitter,0
hell,1178828105445720064_twitter,0
hate,1178828105445720064_twitter,0
group,1178828105445720064_twitter,0
kk,1178828105445720064_twitter,0
show,1178828105445720064_twitter,0
thanks,1178828105445720064_twitter,0
something,1178323077282897920_twitter,0
stage,1178323077282897920_twitter,0
women,1178323077282897920_twitter,0
show,1178323077282897920_twitter,0
need,1178323077282897920_twitter,0
wanna,1178323077282897920_twitter,0
drag,1178323077282897920_twitter,0
<user>,1179023860009701377_twitter,0
rape,1179023860009701377_twitter,0
culture,1179023860009701377_twitter,0
men,1179023860009701377_twitter,0
agree,1179023860009701377_twitter,0
amongst,1179023860009701377_twitter,0
women,1179023860009701377_twitter,0
<user>,1179105275296530439_twitter,0
harassment,1179105275296530439_twitter,0
yesterday,1179105275296530439_twitter,0
right,1179105275296530439_twitter,0
saw,1179105275296530439_twitter,0
tweet,1179105275296530439_twitter,0
love,1179105275296530439_twitter,0
cis,1179063164672958465_twitter,0
girls,1179063164672958465_twitter,0
oh,1179063164672958465_twitter,0
song,1179063164672958465_twitter,0
whenever,1179063164672958465_twitter,0
girl,1179063164672958465_twitter,0
mom,1179063164672958465_twitter,0
track,1179063164672958465_twitter,0
woman,1179063164672958465_twitter,0
sister,1179063164672958465_twitter,0
af,1179063164672958465_twitter,0
<user>,1178828762764341248_twitter,0
fuck,1178828762764341248_twitter,0
<user>,1178467517297299456_twitter,0
tf,1178467517297299456_twitter,0
shit,1178467517297299456_twitter,0
tweets,1178467517297299456_twitter,0
month,1178467517297299456_twitter,0
need,1178467517297299456_twitter,0
something,1178467517297299456_twitter,0
faggot,1178467517297299456_twitter,1
attention,1178467517297299456_twitter,0
bitches,1178467517297299456_twitter,0
<user>,1178641609891762178_twitter,0
share,1178641609891762178_twitter,0
immigrants,1178641609891762178_twitter,0
racist,1178641609891762178_twitter,0
mentality,1178641609891762178_twitter,0
americans,1178641609891762178_twitter,0
europeans,1178641609891762178_twitter,0
result,1178641609891762178_twitter,0
persons,1178641609891762178_twitter,0
born,1178641609891762178_twitter,0
bitch,1178355316729303042_twitter,1
thinks,1178355316729303042_twitter,0
trailer,1178355316729303042_twitter,1
trash,1178355316729303042_twitter,1
ha,1178355316729303042_twitter,0
south,1178355316729303042_twitter,0
side,1178355316729303042_twitter,0
<user>,1179098974281588736_twitter,0
union,1179098974281588736_twitter,0
help,1179098974281588736_twitter,0
rights,1179098974281588736_twitter,0
slave,1179098974281588736_twitter,0
wage,1179098974281588736_twitter,0
argument,1179098974281588736_twitter,0
joke,1179098974281588736_twitter,0
ass,1179093999426166784_twitter,0
tongue,1179093999426166784_twitter,0
opinion,1179093999426166784_twitter,0
guess,1179093999426166784_twitter,0
cuz,1179093999426166784_twitter,0
people,1179093999426166784_twitter,0
mouths,1179093999426166784_twitter,0
road,27470117_gab,1
kikess,27470117_gab,1
side,27470117_gab,0
<number>,27470117_gab,0
needs,27470117_gab,0
posts,27470117_gab,0
die,27470117_gab,0
cases,27470117_gab,0
pussy,1178767984493518848_twitter,0
nigga,1178767984493518848_twitter,0
call,1178767984493518848_twitter,0
emergency,1178767984493518848_twitter,0
muzzie,25560967_gab,1
everybody,25560967_gab,0
knows,25560967_gab,0
imagine,15729057_gab,0
shit,15729057_gab,0
ppl,15729057_gab,0
nigger,15729057_gab,1
hate,1178856741108408321_twitter,0
everyone,1178856741108408321_twitter,0
germany,11273952_gab,0
st,11273952_gab,0
century,11273952_gab,0
kikes,11273952_gab,1
billions,11273952_gab,0
filthy,11273952_gab,0
kike,11273952_gab,1
gates,11273952_gab,0
profit,11273952_gab,0
refuse,11273952_gab,0
law,11273952_gab,0
dykes,1178861263511785478_twitter,0
time,1178861263511785478_twitter,0
<user>,1178861263511785478_twitter,0
coons,24327475_gab,0
kike,27162115_gab,1
genocide,27162115_gab,1
lol,19865503_gab,0
sure,19865503_gab,0
<number>,19865503_gab,0
nigger,19865503_gab,1
days,19865503_gab,0
left,19865503_gab,0
ha,24301100_gab,0
cucks,24301100_gab,0
defend,24301100_gab,0
shitskin,24301100_gab,1
mayor,24301100_gab,0
london,24301100_gab,0
calls,24301100_gab,0
anyone,24301100_gab,0
funny,24301100_gab,0
circle,24301100_gab,0
school,24301100_gab,0
shootings,24301100_gab,0
dicks,24301100_gab,0
energy,24301100_gab,0
faggot,24301100_gab,1
hope,9788820_gab,0
nigger,9788820_gab,1
death,9788820_gab,0
wait,19134180_gab,0
thug,19134180_gab,1
crime,19134180_gab,0
jail,19134180_gab,0
dad,19134180_gab,0
cell,19134180_gab,0
read,14570598_gab,0
nigger,14570598_gab,1
behavior,14570598_gab,0
people,14570598_gab,0
move,14570598_gab,0
gangs,14570598_gab,0
yes,14570598_gab,0
rock,14570598_gab,0
iq,14570598_gab,0
<number>,14570598_gab,0
worship,25935069_gab,0
kike,25935069_gab,1
stick,25935069_gab,0
shit,25935069_gab,0
put,25935069_gab,0
fuck,25935069_gab,0
kike,23500303_gab,1
propaganda,23500303_gab,0
kike,16475631_gab,1
cucked,16475631_gab,0
ball,16475631_gab,0
credit,16475631_gab,0
posts,16475631_gab,0
followers,16475631_gab,0
stay,16475631_gab,0
<user>,1179103988219879424_twitter,0
support,1179103988219879424_twitter,0
brexit,1179103988219879424_twitter,0
attitude,1179103988219879424_twitter,0
towards,1179103988219879424_twitter,0
muslims,1179103988219879424_twitter,0
murder,1179103988219879424_twitter,0
ignore,1179103988219879424_twitter,0
evil,1179103988219879424_twitter,0
someone,1179103988219879424_twitter,0
view,1179103988219879424_twitter,0
islam,1179103988219879424_twitter,0
brain,1179082640625995780_twitter,0
kill,1179082640625995780_twitter,0
fun,1179082640625995780_twitter,0
torture,1179082640625995780_twitter,0
u,20164205_gab,0
thru,20164205_gab,0
drive,20164205_gab,0
nigger,20164205_gab,1
gon,20164205_gab,0
aids,20164205_gab,0
way,21393137_gab,0
kike,21393137_gab,1
push,21393137_gab,0
public,21393137_gab,0
read,1178759428733952001_twitter,0
instagram,1178759428733952001_twitter,0
nothing,1178759428733952001_twitter,0
monday,1178759428733952001_twitter,0
morning,1178759428733952001_twitter,0
send,1178759428733952001_twitter,0
squad,1178759428733952001_twitter,0
hate,1178759428733952001_twitter,1
people,1178759428733952001_twitter,1
<user>,1179095751118319622_twitter,0
war,1179095751118319622_twitter,0
queer,1179095751118319622_twitter,0
soy,20317918_gab,0
put,1178890175654567936_twitter,0
gay,1178890175654567936_twitter,0
brain,1178890175654567936_twitter,0
woman,1178631491783397376_twitter,0
turn,1178631491783397376_twitter,0
ass,1178631491783397376_twitter,0
nigga,1178631491783397376_twitter,0
wanna,1178896558189727744_twitter,0
dykes,1178896558189727744_twitter,0
luv,1178896558189727744_twitter,0
stop,1179103786079535104_twitter,0
toxic,1179103786079535104_twitter,0
ass,1179103786079535104_twitter,0
mf,1179103786079535104_twitter,0
slut,1179103786079535104_twitter,0
talk,1178556898812973056_twitter,0
sign,1178556898812973056_twitter,0
army,1178556898812973056_twitter,0
serve,1178556898812973056_twitter,0
<number>,1178556898812973056_twitter,0
years,1178556898812973056_twitter,0
pieces,1178556898812973056_twitter,0
fine,1179101291399847936_twitter,0
bitch,1179101291399847936_twitter,0
break,1179101291399847936_twitter,0
ya,1179101291399847936_twitter,0
hoe,1179101291399847936_twitter,0
imagine,23332570_gab,0
kike,23332570_gab,1
shill,23332570_gab,0
<user>,23332570_gab,0
lmfao,1178732930614595584_twitter,0
car,1178732930614595584_twitter,0
claim,1178732930614595584_twitter,0
neck,1178732930614595584_twitter,0
u,1178732930614595584_twitter,0
niggers,1178732930614595584_twitter,1
sick,1178732930614595584_twitter,0
<number>,1178534648365776896_twitter,0
refugees,1178534648365776896_twitter,0
help,1178534648365776896_twitter,0
<user>,1178534648365776896_twitter,0
heard,19792345_gab,0
homo,19792345_gab,1
<user>,19792345_gab,0
<number>,19792345_gab,0
inch,19792345_gab,0
rock,19792345_gab,0
everytime,19792345_gab,0
alt,19792345_gab,0
nigger,19792345_gab,1
wetback,19792345_gab,1
faggot,19792345_gab,1
degenerate,19792345_gab,0
fam,19792345_gab,0
cause,1179084554331656192_twitter,0
bitch,1179084554331656192_twitter,0
shit,1179084554331656192_twitter,0
<user>,1179047974342680576_twitter,0
nigga,1179047974342680576_twitter,0
fuck,1178907999341072385_twitter,0
bitches,1178907999341072385_twitter,1
watch,1178907999341072385_twitter,0
hoe,1178907999341072385_twitter,1
<number>,1178803711973437441_twitter,0
hours,1178803711973437441_twitter,0
<user>,1178803711973437441_twitter,0
dyke,1178803711973437441_twitter,0
right,1178803711973437441_twitter,0
fake,1178784136917585920_twitter,0
ass,1178784136917585920_twitter,0
faggot,1178784136917585920_twitter,1
bitch,18351010_gab,0
doors,18351010_gab,0
kike,18351010_gab,1
ass,18351010_gab,1
twitter,18351010_gab,0
belong,18351010_gab,0
lmao,1178955993595596804_twitter,0
gay,1178955993595596804_twitter,0
moment,1178955993595596804_twitter,0
end,1178955993595596804_twitter,0
oh,19502440_gab,0
jew,19502440_gab,1
nigger,19502440_gab,1
phone,19502440_gab,0
try,19502440_gab,0
<user>,20053313_gab,0
heard,20053313_gab,0
school,20053313_gab,0
shooter,20053313_gab,0
wuz,20053313_gab,0
coffee,20053313_gab,0
beaner,20053313_gab,0
baby,20053313_gab,0
dick,20053313_gab,1
jew,20053313_gab,1
kike,27879993_gab,1
nigger,21868115_gab,1
op,10611120_gab,0
nigger,10611120_gab,1
nigger,24290896_gab,1
violent,24290896_gab,0
eat,18868137_gab,0
mah,18868137_gab,0
shit,18868137_gab,0
wit,18868137_gab,0
nigger,18868137_gab,1
look,18868137_gab,0
king,18868137_gab,0
<user>,1179080109967282178_twitter,0
look,1179080109967282178_twitter,0
ol,1179080109967282178_twitter,0
<user>,1179077923568934912_twitter,0
self,1179077923568934912_twitter,0
energy,1179077923568934912_twitter,0
poverty,1179077923568934912_twitter,0
canadians,1179077923568934912_twitter,0
refugee,1179077923568934912_twitter,0
status,1179077923568934912_twitter,0
south,1179077923568934912_twitter,0
th,1179077923568934912_twitter,0
<number>,1179077923568934912_twitter,0
swear,1178853653618331648_twitter,0
put,1178853653618331648_twitter,0
ass,1178853653618331648_twitter,0
love,1178853653618331648_twitter,0
everybody,1178853653618331648_twitter,0
<user>,1179080238439043074_twitter,0
right,1179080238439043074_twitter,0
hate,1178775494684217344_twitter,0
male,1178775494684217344_twitter,0
islam,9740572_gab,0
isis,9740572_gab,0
leader,9740572_gab,0
al,9740572_gab,0
think,9740572_gab,0
th,9740572_gab,0
time,9740572_gab,0
terrorist,9740572_gab,0
mussie,9740572_gab,1
creator,9740572_gab,0
become,9740572_gab,0
yes,9740572_gab,0
<user>,9740572_gab,0
bet,15297898_gab,0
non,15297898_gab,0
moslem,15297898_gab,1
kids,15297898_gab,0
mudshark,15882285_gab,1
female,15882285_gab,0
mouth,15882285_gab,0
hurt,15882285_gab,0
event,15882285_gab,0
thot,15882285_gab,0
hates,15882285_gab,0
trump,15882285_gab,0
user,15882285_gab,0
prostitutes,15882285_gab,0
gab,15882285_gab,0
fam,15882285_gab,0
speak,15882285_gab,0
city,25798952_gab,0
moslem,25798952_gab,1
